State,Long,"Place
Name","Zip
Code",County,Lat,
LA,-90.0751,New Orleans,70189,Orleans,29.9546,
VA,-79.1785,Lynchburg,24515,Lynchburg (city),37.4009,
VA,-77.4932,Richmond,23218,City of Richmond,37.5242,
MT,-107.4817,Garryowen,59031,Big Horn,45.5187,
TX,-101.8626,Lubbock,79411,Lubbock,33.5704,
SC,-79.6933,Florence,29504,Florence,34.0416,
MD,-76.0235,Tylerton,21866,Somerset,37.9666,
NM,-103.3488,Lovington,88260,Lea,32.9512,
NC,-78.5392,Wake Forest,27587,Wake,35.9815,
LA,-92.0198,Lafayette,70596,Lafayette,30.2241,
MD,-77.5842,Cavetown,21720,Washington,39.6473,
NE,-99.374,Miller,68858,Buffalo,40.9422,
NY,-78.8547,Tonawanda,14150,Erie,43.0028,
NV,-119.8138,Reno,89515,Washoe,39.5296,
NC,-79.5685,Gibsonville,27249,Guilford,36.1183,
CA,-118.1445,Pasadena,91110,Los Angeles,34.1478,
KY,-83.955,Siler,40763,Whitley,36.7025,
KS,-95.678,Topeka,66601,Shawnee,39.0483,
CA,-117.2831,Oceanside,92056,San Diego,33.1968,
LA,-93.5026,Elm Grove,71051,Bossier,32.3886,
PA,-79.7291,Bruin,16022,Butler,41.0571,
ME,-68.0899,Gouldsboro,4607,Hancock,44.4731,
VA,-75.8771,Jamesville,23398,Northampton,37.5343,
WV,-82.4317,Huntington,25755,Cabell,38.4221,
FL,-82.2126,Lowell,32663,Marion,29.3424,
TX,-94.6228,Hughes Springs,75656,Cass,33.0168,
ND,-100.2975,Moffit,58560,Burleigh,46.6757,
SD,-96.7041,Sioux Falls,57108,Minnehaha,43.4775,
MT,-107.4293,Saco,59261,Phillips,48.6389,
PA,-76.2114,Witmer,17585,Lancaster,40.0484,
ME,-70.0263,Monmouth,4259,Kennebec,44.2208,
OR,-121.2344,Culver,97734,Jefferson,44.4818,
MO,-94.3515,Independence,64058,Jackson,39.1412,
AZ,-111.9349,Tempe,85287,Maricopa,33.4285,
FL,-82.1046,Sparr,32192,Marion,29.3268,
OK,-96.6291,Connerville,74836,Johnston,34.4194,
OR,-122.8122,Columbia City,97018,Columbia,45.8925,
MI,-83.1807,Lincoln Park,48146,Wayne,42.2422,
OR,-117.4129,Durkee,97905,Baker,44.4988,
OH,-82.1279,Lagrange,44050,Lorain,41.2423,
CA,-122.4147,San Francisco,94103,City and County of San Francisco,37.7725,
NC,-80.8702,Charlotte,28216,Mecklenburg,35.2834,
NY,-74.0104,Newburgh,12552,Orange,41.5034,
CA,-120.5951,Clio,96106,Plumas,39.7546,
NY,-74.181,Gabriels,12939,Franklin,44.432,
WA,-122.8587,Allyn,98524,Mason,47.3571,
IL,-90.1478,Waterloo,62298,Monroe,38.3223,
IN,-86.1245,Carmel,46032,Hamilton,39.9712,
OH,-84.7303,Blakeslee,43505,Williams,41.5239,
MI,-83.3796,Fostoria,48435,Tuscola,43.2645,
MA,-70.0932,Nantucket,2554,Nantucket,41.2725,
OR,-122.4985,Portland,97233,Multnomah,45.5142,
UT,-112.4618,Grantsville,84029,Tooele,40.6005,
PA,-80.1037,Jackson Center,16133,Mercer,41.2801,
VA,-80.9117,Galax,24333,Galax (city),36.6565,
KS,-97.89,Courtland,66939,Republic,39.7851,
GA,-83.6064,Sycamore,31790,Turner,31.6553,
TX,-96.4865,Alleyton,78935,Colorado,29.7092,
VA,-80.1388,Patrick Springs,24133,Patrick,36.6744,
AZ,-111.8724,Mesa,85202,Maricopa,33.3851,
IL,-87.6512,West Union,62477,Clark,39.2402,
MO,-90.2435,Saint Louis,63178,St. Louis (city),38.6531,
ND,-97.5967,Page,58064,Cass,47.1515,
GA,-83.9788,Thomasville,31799,Thomas,30.8366,
WV,-80.158,Tallmansville,26237,Upshur,38.8564,
AZ,-112.074,Phoenix,85069,Maricopa,33.4484,
IA,-92.3063,Frederika,50631,Bremer,42.8827,
KS,-97.8937,Hutchinson,67502,Reno,38.1156,
GA,-84.3785,Tate,30177,Pickens,34.4027,
IL,-88.0888,Round Lake,60073,Lake,42.3668,
IA,-93.9707,Dallas Center,50063,Dallas,41.6862,
UT,-113.9193,Modena,84753,Iron,37.7995,
CA,-118.5309,Newhall,91322,Los Angeles,34.3847,
NC,-79.5491,Laurel Hill,28351,Scotland,34.8238,
TN,-87.1278,Goodspring,38460,Giles,35.1167,
KY,-82.6332,Harold,41635,Floyd,37.5368,
TX,-96.7697,Dallas,75246,Dallas,32.7948,
NY,-76.403,Memphis,13112,Onondaga,43.0934,
PA,-76.713,Picture Rocks,17762,Lycoming,41.2798,
MN,-95.9151,Ogema,56569,Becker,47.1029,
TX,-96.9756,Brandon,76628,Hill,32.0544,
SD,-96.6906,Sioux Falls,57101,Minnehaha,43.5464,
TX,-98.8936,Guerra,78360,Jim Hogg,26.8831,
KY,-82.9878,Linefork,41833,Letcher,37.0233,
KS,-94.9261,West Mineral,66782,Cherokee,37.2851,
MN,-96.5985,Sabin,56580,Clay,46.7703,
VA,-77.9928,Culpeper,22701,Culpeper,38.5117,
IL,-91.197,Basco,62313,Hancock,40.3283,
NM,-106.6673,Chamberino,88027,Do̱a Ana,32.0174,
NC,-78.8836,Fayetteville,28301,Cumberland,35.0743,
MO,-93.5429,Alma,64001,Lafayette,39.1048,
CA,-122.6558,Clearlake Oaks,95423,Lake,39.0664,
GA,-84.3411,Atlanta,30350,DeKalb,33.9795,
IA,-92.6164,New Hartford,50660,Butler,42.5831,
MI,-85.43,Leroy,49655,Osceola,44.0457,
IA,-92.9114,Kellogg,50135,Jasper,41.7184,
KY,-87.3556,Pembroke,42266,Christian,36.7759,
CA,-123.7739,Mendocino,95460,Mendocino,39.3173,
NY,-74.1299,Newcomb,12852,Essex,43.946,
NM,-106.7591,Veguita,87062,Socorro,34.485,
NE,-96.6219,Wahoo,68066,Saunders,41.2117,
AZ,-110.3373,Joseph City,86032,Navajo,34.9814,
TN,-88.814,Jackson,38301,Madison,35.6102,
PA,-80.0644,Pittsburgh,15204,Allegheny,40.4554,
OH,-83.6022,Jerry City,43437,Wood,41.2559,
TX,-96.7954,Prosper,75078,Collin,33.2362,
TX,-106.3,El Paso,88524,El Paso,31.6948,
TX,-95.5278,Houston,77040,Harris,29.8744,
OH,-84.5382,Cincinnati,45999,Hamilton,39.1668,
GA,-83.3068,Abbeville,31001,Wilcox,31.9648,
FL,-80.0728,Delray Beach,33482,Palm Beach,26.4615,
IA,-95.5008,Hastings,51540,Mills,41.0132,
CA,-119.1568,Pine Mountain Club,93222,Kern,34.8469,
IL,-89.1951,Owaneco,62555,Christian,39.4775,
FL,-80.8076,Titusville,32783,Brevard,28.6122,
MT,-108.0912,Musselshell,59059,Musselshell,46.5186,
MA,-70.5671,East Falmouth,2536,Barnstable,41.5968,
UT,-111.9341,Aurora,84620,Sevier,38.9222,
MO,-92.5856,Kirksville,63501,Adair,40.1908,
NJ,-74.1631,Belleville,7109,Essex,40.7946,
KY,-84.7274,Union,41091,Boone,38.9435,
MD,-75.8601,Barclay,21607,Queen Anne's,39.1299,
TX,-98.6873,San Antonio,78255,Bexar,29.6701,
CA,-119.7532,Fresno,93702,Fresno,36.74,
MT,-109.688,Havre,59501,Hill,48.5561,
MN,-93.8211,Bricelyn,56014,Faribault,43.5746,
TX,-94.5554,Chester,75936,Tyler,30.9447,
WI,-88.6281,Lebanon,53047,Dodge,43.2568,
OH,-82.7288,Willard,44890,Huron,41.0628,
MN,-93.144,Circle Pines,55014,Anoka,45.1528,
VA,-80.2774,Woolwine,24185,Patrick,36.7921,
CO,-105.1724,Arvada,80007,Jefferson,39.8634,
WV,-80.018,Volga,26238,Barbour,39.1251,
NY,-74.7299,Worcester,12197,Otsego,42.6049,
AR,-93.1894,Arkadelphia,71998,Clark,34.0555,
PA,-76.7269,York,17401,York,39.9635,
AK,-136.2275,Pelican,99832,Skagway-Hoonah-Angoon,57.9608,
NY,-79.0497,Angola,14006,Erie,42.6366,
NE,-96.168,Manley,68403,Cass,40.9207,
MA,-70.7828,Essex,1929,Essex,42.6286,
AK,-168.7884,Nikolski,99638,Aleutians West (CA),52.9883,
IA,-95.3111,Harlan,51537,Shelby,41.6437,
FL,-80.4089,Hollywood,33029,Broward,25.9924,
UT,-111.9704,Layton,84041,Davis,41.0879,
DC,-77.0146,Washington,20217,District of Columbia,38.8933,
PA,-79.395,Indian Head,15446,Fayette,40.0248,
VA,-76.8255,Little Plymouth,23091,King and Queen,37.6642,
CO,-104.9853,Timnath,80547,Larimer,40.5291,
TX,-100.2702,Lipscomb,79056,Lipscomb,36.223,
NY,-78.3951,Basom,14013,Genesee,43.0807,
FL,-87.2169,Pensacola,32524,Escambia,30.4213,
CT,-73.1294,Shelton,6484,Fairfield,41.3047,
MI,-84.3878,Dafter,49724,Chippewa,46.327,
IL,-88.9542,Bloomington,61710,McLean,40.4777,
AL,-86.9833,Decatur,35699,Morgan,34.6059,
AR,-94.118,Pea Ridge,72751,Benton,36.4539,
KS,-97.2802,Wichita,67218,Sedgwick,37.669,
FL,-87.1332,Jay,32565,Santa Rosa,30.8985,
GA,-83.7641,Moultrie,31768,Colquitt,31.1792,
ND,-97.9051,Sharon,58277,Steele,47.6062,
MN,-94.1677,Birchdale,56629,Koochiching,48.6247,
NY,-73.8665,Dobbs Ferry,10522,Westchester,41.0118,
TX,-97.2915,Fort Worth,76162,Tarrant,32.7714,
PA,-74.8519,Fairless Hills,19030,Bucks,40.1748,
PA,-77.0135,Mount Pleasant Mills,17853,Snyder,40.7237,
NV,-115.1372,The Lakes,89163,Clark,36.175,
GA,-81.0998,Savannah,31402,Chatham,32.0835,
CO,-104.9058,Manitou Springs,80829,El Paso,38.855,
CT,-72.6947,Hartford,6106,Hartford,41.7498,
IN,-85.9945,Nappanee,46550,Elkhart,41.4493,
OR,-123.0854,Gold Hill,97525,Jackson,42.4244,
GA,-85.2337,Rome,30163,Floyd,34.3333,
PA,-78.5203,Osterburg,16667,Bedford,40.1695,
CA,-121.6555,Salinas,93912,Monterey,36.6777,
CO,-104.5848,Pueblo,81001,Pueblo,38.2879,
LA,-90.339,Husser,70442,Tangipahoa,30.692,
TX,-106.3,El Paso,79976,El Paso,31.6948,
SC,-81.109,Winnsboro,29180,Fairfield,34.381,
OK,-97.0597,Wellston,74881,Lincoln,35.6757,
MI,-82.586,Harsens Island,48028,St. Clair,42.585,
TX,-94.9893,Bacliff,77518,Galveston,29.5055,
GA,-84.4741,Atlanta,31196,Fulton,33.8444,
VA,-80.4139,Blacksburg,24063,Montgomery,37.2296,
IN,-86.8092,Saint Meinrad,47577,Spencer,38.1712,
AL,-85.349,Opelika,36802,Lee,32.5782,
NE,-102.9953,Chadron,69337,Dawes,42.8193,
OK,-96.3878,Hominy,74035,Osage,36.4111,
GA,-82.4737,Waresboro,31564,Ware,31.248,
NJ,-74.2779,Morganville,7751,Monmouth,40.3529,
IL,-89.7643,Mc Connell,61050,Stephenson,42.4281,
CA,-122.3282,Anderson,96007,Shasta,40.4574,
WI,-90.2876,Sextonville,53584,Richland,43.2794,
WV,-80.4161,Burton,26562,Wetzel,39.6511,
DC,-77.0146,Washington,20220,District of Columbia,38.8933,
NJ,-74.6528,Princeton,8544,Mercer,40.3492,
PA,-75.157,Ottsville,18942,Bucks,40.4592,
TN,-86.8006,Nashville,37212,Davidson,36.1337,
NY,-74.9,West Stockholm,13696,St. Lawrence,44.6956,
IL,-87.7219,Allendale,62410,Wabash,38.5232,
OH,-82.4071,Thornville,43076,Perry,39.8974,
TX,-97.9427,Austin,78737,Travis,30.2107,
MA,-71.2768,Bedford,1730,Middlesex,42.4843,
TX,-106.3,El Paso,79942,El Paso,31.6948,
IA,-90.5924,Andrew,52030,Jackson,42.1536,
AL,-85.4808,Auburn,36831,Lee,32.6099,
NY,-74.7846,Inlet,13360,Hamilton,43.748,
AR,-91.9074,Beebe,72012,White,35.0937,
WA,-123.4384,Port Angeles,98362,Clallam,48.1065,
PA,-76.0401,Christiana,17509,Lancaster,39.904,
OK,-96.5198,Drumright,74030,Creek,35.9931,
NE,-97.4079,Gresham,68367,York,41.021,
IN,-85.2255,Dunkirk,47336,Jay,40.3883,
NY,-77.6843,Rochester,14639,Monroe,43.286,
ME,-69.1211,West Rockport,4865,Knox,44.1924,
IL,-88.219,Noble,62868,Richland,38.7119,
TX,-97.5144,Corpus Christi,78406,Nueces,27.7684,
PA,-77.0716,Mansfield,16933,Tioga,41.8123,
WA,-123.017,Littlerock,98556,Thurston,46.9024,
UT,-113.5177,Pine Valley,84781,Washington,37.3898,
NE,-96.397,Douglas,68344,Otoe,40.5838,
SD,-102.2844,Meadow,57644,Perkins,45.3538,
OH,-84.0967,Pleasant Plain,45162,Warren,39.2884,
MI,-85.4889,Ada,49356,Kent,42.9542,
MO,-89.9272,Sedgewickville,63781,Bollinger,37.537,
TX,-97.7127,Skidmore,78389,Bee,28.2121,
TX,-97.6707,Georgetown,78626,Williamson,30.633,
AL,-86.9342,Birmingham,35224,Jefferson,33.5191,
CA,-116.5656,Morongo Valley,92256,San Bernardino,34.0606,
FL,-82.9844,Live Oak,32064,Suwannee,30.2956,
MD,-76.5411,Baltimore,21206,Baltimore (city),39.3365,
IL,-87.7024,Evergreen Park,60805,Cook,41.722,
WI,-88.6417,Rosendale,54974,Fond du Lac,43.7889,
PA,-80.1578,Sewickley,15143,Allegheny,40.557,
IL,-89.4759,Rock City,61070,Stephenson,42.4103,
IN,-87.575,Evansville,47730,Vanderburgh,37.9971,
MS,-89.9221,Sardis,38666,Panola,34.4276,
IL,-90.0959,Prairie Du Rocher,62277,Randolph,38.0831,
PA,-77.3764,Woolrich,17779,Clinton,41.1948,
CA,-120.7292,Waterford,95386,Stanislaus,37.652,
TN,-82.322,Unicoi,37692,Unicoi,36.2066,
FL,-82.4498,Venice,34285,Sarasota,27.0933,
FL,-80.1937,Miami,33245,Miami-Dade,25.7743,
MA,-72.3196,Monson,1057,Hampden,42.101,
MD,-76.966,West Friendship,21794,Howard,39.2934,
MO,-92.0678,Caulfield,65626,Howell,36.6035,
TX,-95.5922,Sulphur Springs,75482,Hopkins,33.1345,
CA,-121.4944,Sacramento,94261,Sacramento,38.5816,
AZ,-111.8257,Topawa,85639,Pima,31.814,
VA,-77.0429,Dahlgren,22448,King George,38.3375,
CA,-120.7695,Atascadero,93423,San Luis Obispo,35.4282,
UT,-111.9083,Salt Lake City,84114,Salt Lake,40.6681,
KS,-95.0376,Mc Cune,66753,Crawford,37.3468,
CA,-118.2849,Tujunga,91042,Los Angeles,34.2544,
ME,-69.3306,Liberty,4949,Waldo,44.3741,
WA,-122.0513,Carbonado,98323,Pierce,47.0802,
NM,-107.64,Columbus,88029,Luna,31.8276,
MD,-76.6486,Riderwood,21139,Baltimore,39.4093,
TX,-106.3,El Paso,88513,El Paso,31.6948,
IA,-92.4237,Alta Vista,50603,Chickasaw,43.1482,
AZ,-112.9758,Colorado City,86021,Mohave,36.9903,
NC,-77.7074,Battleboro,27809,Edgecombe,36.0067,
VA,-79.9535,Roanoke,24016,Roanoke (city),37.2704,
AR,-94.5783,Maysville,72747,Benton,36.3811,
IN,-85.4371,Dunreith,47337,Henry,39.8031,
PA,-80.0161,Pittsburgh,15226,Allegheny,40.4001,
WA,-123.0431,Ryderwood,98581,Cowlitz,46.3752,
NC,-77.0094,Como,27818,Hertford,36.5015,
HI,-157.8006,Honolulu,96816,Honolulu,21.2887,
UT,-111.6352,Fountain Green,84632,Sanpete,39.63,
AK,-149.8235,Cooper Landing,99572,Kenai Peninsula,60.4767,
WI,-89.4239,Madison,53725,Dane,43.0696,
IA,-93.0856,Melbourne,50162,Marshall,41.9323,
NC,-82.6222,Penrose,28766,Transylvania,35.2524,
AR,-93.3194,Bonnerdale,71933,Hot Spring,34.3498,
ND,-97.6369,Lisbon,58054,Ransom,46.456,
VT,-72.1248,West Newbury,5085,Orange,44.0645,
KS,-94.9892,Hepler,66746,Crawford,37.6576,
MS,-90.9185,Greenville,38704,Washington,33.2534,
WI,-89.0625,Fall River,53932,Columbia,43.4008,
IL,-89.3171,Franklin Grove,61031,Lee,41.858,
NV,-115.1365,Las Vegas,89119,Clark,36.1008,
UT,-112.4659,Rush Valley,84069,Tooele,40.3566,
MO,-93.2867,Lucerne,64655,Putnam,40.4382,
PA,-75.1371,Minisink Hills,18341,Monroe,41.0004,
NM,-106.6952,Belen,87002,Valencia,34.6511,
MO,-94.5405,Kansas City,64137,Jackson,38.9299,
CA,-118.1339,Lakewood,90714,Los Angeles,33.8512,
CA,-121.7758,Sutter,95982,Sutter,39.1779,
CO,-105.0372,Westminster,80036,Adams,39.8367,
AK,-149.9003,Anchorage,99520,Anchorage Municipality,61.2181,
NE,-97.805,Davenport,68335,Thayer,40.3108,
CT,-72.528,Clinton,6413,Middlesex,41.2912,
MO,-92.8929,Syracuse,65354,Morgan,38.6547,
KY,-84.5282,Lexington,40503,Fayette,38.001,
UT,-113.3675,Hurricane,84737,Washington,37.1454,
WV,-80.9108,Mount Lookout,26678,Nicholas,38.1821,
NY,-73.8924,Croton On Hudson,10520,Westchester,41.218,
CA,-122.3342,Richmond,94804,Contra Costa,37.9265,
AL,-87.5627,Tuscaloosa,35401,Tuscaloosa,33.1969,
SC,-79.8011,Wallace,29596,Marlboro,34.7307,
MS,-88.6409,Mayhew,39753,Lowndes,33.4838,
MN,-92.2648,Eyota,55934,Olmsted,44.0099,
WY,-108.9681,Superior,82945,Sweetwater,41.7643,
GA,-84.1593,Yatesville,31097,Upson,32.9156,
CA,-122.0093,San Jose,95170,Santa Clara,37.3103,
VA,-77.8361,Warrenton,20186,Fauquier,38.6898,
MO,-91.3493,Curryville,63339,Pike,39.3257,
ME,-68.6296,Milford,4461,Penobscot,44.9393,
NJ,-74.5865,Franklin,7416,Sussex,41.1164,
TX,-96.6454,Allen,75002,Collin,33.0934,
AL,-85.1656,Eufaula,36027,Barbour,31.9051,
LA,-92.1571,Perry,70575,Vermilion,29.9485,
ND,-100.0241,Dunseith,58329,Rolette,48.8561,
AR,-91.2815,Watson,71674,Desha,33.8907,
IA,-92.3247,Floris,52560,Davis,40.8591,
MD,-76.4484,Fork,21051,Baltimore,39.4731,
MN,-96.2161,Hardwick,56134,Rock,43.7911,
VT,-72.5933,Brattleboro,5301,Windham,42.8574,
IL,-91.1826,West Point,62380,Hancock,40.255,
PA,-79.6806,Westmoreland City,15692,Westmoreland,40.3294,
AK,-143.3464,Tanacross,99776,Southeast Fairbanks Census Area,63.3853,
WV,-80.9446,Nimitz,25978,Summers,37.6286,
ID,-112.1588,Firth,83236,Bingham,43.3021,
NC,-77.3926,Greenville,27836,Pitt,35.5804,
NY,-75.3545,Sangerfield,13455,Oneida,42.9162,
WI,-87.9429,Milwaukee,53215,Milwaukee,43.006,
OR,-123.2799,Corvallis,97333,Benton,44.5393,
PA,-79.8943,Newell,15466,Fayette,40.0751,
KS,-98.6904,Portis,67474,Osborne,39.5455,
OH,-83.4394,Toledo,43657,Lucas,41.6868,
NM,-105.6744,Cloudcroft,88317,Otero,32.8897,
TX,-96.8588,Dallas,75229,Dallas,32.8958,
OK,-94.5926,Westville,74965,Adair,35.9912,
AR,-91.5723,Wilmot,71676,Ashley,33.0576,
IL,-89.5661,Cutler,62238,Perry,38.0427,
NC,-77.3141,Parmele,27861,Martin,35.8165,
NC,-79.445,Aberdeen,28315,Moore,35.1216,
OK,-97.8053,Terral,73569,Jefferson,33.9379,
TX,-96.7776,Dallas,75376,Dallas,32.7673,
MI,-83.6059,Hubbard Lake,49747,Alpena,44.8947,
AL,-87.6897,Bankston,35542,Fayette,33.7008,
WY,-107.2349,Rawlins,82301,Carbon,41.7951,
ND,-98.2136,Rogers,58479,Barnes,47.0741,
FL,-80.0975,Boca Raton,33431,Palm Beach,26.3799,
OK,-95.5917,Redbird,74458,Wagoner,35.8836,
MI,-83.3332,Lapeer,48446,Lapeer,43.0579,
PA,-75.1179,Philadelphia,19194,Philadelphia,40.0018,
TX,-98.4616,San Antonio,78299,Bexar,29.4375,
KY,-88.7611,West Paducah,42086,McCracken,37.0922,
IL,-87.7246,Wilmette,60091,Cook,42.0765,
GA,-85.2337,Rome,30164,Floyd,34.3333,
MN,-93.2708,Minneapolis,55467,Hennepin,44.9861,
AK,-149.9003,Anchorage,99521,Anchorage Municipality,61.2181,
TX,-98.4601,San Antonio,78202,Bexar,29.4275,
PA,-76.3575,Conestoga,17516,Lancaster,39.9403,
VA,-79.8511,Fincastle,24090,Botetourt,37.4911,
MI,-86.9502,Trenary,49891,Alger,46.1947,
NM,-105.3854,Chacon,87713,Mora,36.1388,
OK,-94.6265,Spiro,74959,Le Flore,35.2492,
NE,-97.7143,Shickley,68436,Fillmore,40.4077,
AL,-86.5229,Huntsville,35894,Madison,34.734,
WV,-81.4979,Mineral Wells,26120,Wood,39.2183,
CA,-122.4194,San Francisco,94146,City and County of San Francisco,37.7749,
MI,-83.3424,Harrisville,48740,Alcona,44.6546,
PA,-79.2177,Torrance,15779,Westmoreland,40.3992,
DC,-77.0146,Washington,20053,District of Columbia,38.8933,
ND,-102.548,Portal,58772,Burke,48.9758,
DC,-77.0047,Washington,20559,District of Columbia,38.8874,
MS,-89.8855,Senatobia,38668,Tate,34.6323,
TX,-102.1564,Spade,79369,Lamb,33.9256,
CA,-121.2451,Greenfield,93927,Monterey,36.3202,
OK,-97.4142,Elmore City,73433,Garvin,34.6265,
OR,-123.23,Junction City,97448,Lane,44.1988,
FL,-81.3534,Winter Park,32789,Orange,28.5978,
NV,-119.3523,Wellington,89444,Lyon,38.8447,
NE,-96.2384,Burr,68324,Otoe,40.5601,
UT,-111.9083,Salt Lake City,84141,Salt Lake,40.6681,
ME,-67.1433,Robbinston,4671,Washington,45.067,
PA,-79.8642,Mckeesport,15133,Allegheny,40.3478,
TX,-97.9903,Purmela,76566,Coryell,31.4841,
WV,-81.6326,Charleston,25332,Kanawha,38.3498,
VA,-76.689,Jamaica,23079,Middlesex,37.73,
MT,-110.7887,Highwood,59450,Chouteau,47.5816,
WV,-82.2774,Huntington,25712,Cabell,38.4134,
OH,-81.7374,Wadsworth,44281,Medina,41.0384,
WA,-124.1061,Westport,98595,Grays Harbor,46.8836,
NV,-114.934,Coyote Springs,89037,Clark,36.1579,
KY,-87.233,Bremen,42325,Muhlenberg,37.343,
MO,-93.3668,Lincoln,65338,Benton,38.4073,
LA,-91.1496,Sondheimer,71276,East Carroll,32.5756,
MI,-82.5468,Port Sanilac,48469,Sanilac,43.4329,
NY,-73.9962,New City,10956,Rockland,41.1472,
IN,-86.6613,Mulberry,46058,Clinton,40.3433,
WI,-90.7499,Willard,54493,Clark,44.7274,
VA,-77.0518,Arlington,22240,Arlington,38.8566,
NM,-108.1792,La Plata,87418,San Juan,36.9576,
TX,-97.1539,Thomaston,77989,DeWitt,28.9974,
LA,-93.3996,Doyline,71023,Webster,32.49,
GA,-83.6023,Rutledge,30663,Morgan,33.6163,
LA,-92.6825,Lake Arthur,70549,Jefferson Davis,30.091,
IL,-90.7364,Little York,61453,Warren,41.0153,
IL,-87.829,Northbrook,60065,Cook,42.1275,
AL,-87.0875,Burnwell,35038,Walker,33.7079,
IA,-93.6945,Ames,50014,Story,42.0486,
ME,-69.3227,Detroit,4929,Somerset,44.7615,
WV,-81.3507,Allen Junction,25810,Wyoming,37.5893,
MO,-93.759,Cainsville,64632,Harrison,40.4578,
OH,-84.2023,Vandalia,45377,Montgomery,39.8883,
OH,-81.974,Syracuse,45779,Meigs,38.9976,
TX,-106.3,El Paso,79931,El Paso,31.6948,
CT,-72.251,Storrs Mansfield,6269,Tolland,41.808,
MA,-71.4361,Holliston,1746,Middlesex,42.2026,
DC,-77.0146,Washington,20066,District of Columbia,38.8933,
AR,-93.8767,Saratoga,71859,Howard,33.7599,
MT,-105.3383,Biddle,59314,Powder River,45.0994,
KS,-96.6336,Manhattan,66503,Riley,39.2458,
AR,-90.7886,Forrest City,72335,St. Francis,35.0091,
AK,-149.9361,Anchorage,99517,Anchorage Municipality,61.1901,
OH,-84.5382,Cincinnati,45296,Hamilton,39.1668,
PA,-79.0097,Armagh,15920,Indiana,40.4603,
NV,-116.0393,Pahrump,89060,Nye,36.2645,
MO,-91.571,Jadwin,65501,Dent,37.4867,
OR,-122.7787,Portland,97225,Washington,45.4985,
CO,-107.5615,Craig,81625,Moffat,40.5224,
NE,-98.0017,Central City,68826,Merrick,41.1213,
ID,-116.3915,Meridian,83680,Ada,43.6121,
TN,-86.79,Nashville,37246,Davidson,36.1586,
OR,-123.2722,Corvallis,97330,Benton,44.5904,
SC,-81.932,Spartanburg,29319,Spartanburg,34.9496,
FL,-80.2712,Hollywood,33025,Broward,25.9921,
LA,-89.9514,Chalmette,70044,St. Bernard,29.9676,
NJ,-74.4451,New Brunswick,8903,Middlesex,40.5139,
MI,-85.481,Ada,49301,Kent,42.9566,
IA,-91.8284,Brighton,52540,Washington,41.1543,
PA,-75.5056,East Greenville,18041,Montgomery,40.4119,
CA,-121.9215,Hayward,94557,Alameda,37.6802,
CA,-119.6397,Fresno,93786,Fresno,36.7464,
AL,-86.5114,Verbena,36091,Chilton,32.7499,
CO,-108.5968,Grand Junction,81505,Mesa,39.1071,
GA,-84.3367,Newton,39870,Baker,31.3164,
IN,-85.7405,Hayden,47245,Jennings,38.9831,
SD,-97.8633,Tyndall,57066,Bon Homme,42.99,
NY,-73.8693,Schenectady,12309,Schenectady,42.8091,
WV,-81.0621,Ellenboro,26346,Ritchie,39.2969,
MI,-84.3296,Hope,48628,Midland,43.7882,
SD,-103.3914,Newell,57760,Butte,44.741,
NY,-73.9761,New York,10177,New York,40.7553,
FL,-82.0139,Lakeland,33811,Polk,27.9865,
MI,-85.8661,Allegan,49010,Allegan,42.5256,
WV,-81.1175,Princeton,24740,Mercer,37.3799,
NJ,-75.3362,Swedesboro,8085,Gloucester,39.7529,
IN,-86.0844,Laconia,47135,Harrison,38.0527,
MO,-90.699,Piedmont,63957,Wayne,37.1573,
KS,-95.5616,Overbrook,66524,Osage,38.7922,
MA,-72.5778,Springfield,1104,Hampden,42.1288,
IA,-92.072,Marengo,52301,Iowa,41.7863,
NY,-78.2063,Houghton,14744,Allegany,42.4228,
ID,-115.9759,Placerville,83666,Boise,43.9633,
ND,-99.9416,Hurdsfield,58451,Wells,47.4387,
NY,-73.9099,Bronx,10456,Bronx,40.8316,
NY,-76.7565,Savannah,13146,Wayne,43.0934,
ND,-99.7725,Zeeland,58581,McIntosh,46.0055,
MA,-72.3062,New Salem,1355,Franklin,42.5146,
VA,-77.5646,Richmond,23235,Chesterfield,37.5133,
WI,-89.0862,Deerfield,53531,Dane,43.0571,
MI,-87.6215,Menominee,49858,Menominee,45.1343,
GA,-81.7075,Kingsland,31548,Camden,30.7977,
OR,-117.3097,Huntington,97907,Baker,44.3811,
PA,-75.2485,Stroudsburg,18360,Monroe,40.9877,
NY,-77.4705,Fishers,14453,Ontario,43.0109,
MN,-92.1066,Duluth,55816,St. Louis,46.7833,
MA,-70.1865,Provincetown,2657,Barnstable,42.0534,
MD,-76.8435,Laurel,20723,Howard,39.1208,
CO,-104.0299,Fowler,81039,Otero,38.1231,
MO,-89.2103,Wolf Island,63881,Mississippi,36.7392,
NM,-104.2433,Newkirk,88431,Guadalupe,35.0847,
TX,-96.9766,Cameron,76520,Milam,30.8527,
IN,-87.9172,New Harmony,47631,Posey,38.1245,
AL,-87.1719,Beatrice,36425,Monroe,31.7273,
CA,-117.3485,Lake Elsinore,92530,Riverside,33.6598,
SD,-98.2935,Frankfort,57440,Spink,44.8084,
GA,-83.5453,Cornelia,30531,Habersham,34.5209,
TX,-96.2531,Bellville,77418,Austin,29.9658,
NY,-73.1709,Islandia,11749,Suffolk,40.8067,
